,Fuel Type Code,Station Name,City,State,ZIP,Latitude,Longitude,ID,E85 Blender Pump,Points,County
0,E85,Sioux Valley Co-op - Cenex,Watertown,SD,57201,44.904113,-97.130798,1447,True,"(-97.130798, 44.904113)",Codington
1,E85,F&M Co-op Oil,Madison,SD,57042,44.007690000000004,-97.146785,1451,True,"(-97.146785, 44.007690000000004)",Lake
2,E85,Kum & Go #113,Ames,IA,50010,42.034894,-93.575925,1470,True,"(-93.575925, 42.034894)",Story
3,E85,Texaco - Highway 34 Truckstop,West Burlington,IA,52655,40.825493,-91.20835500000001,1479,False,"(-91.20835500000001, 40.825493)",Des Moines
4,E85,Conoco - Convenient Food Mart,Jefferson City,MO,65109,38.588189,-92.255887,1480,False,"(-92.255887, 38.588189)",Cole
5,E85,Flying J,Rapid City,SD,57709,44.103769,-103.14969,1487,False,"(-103.14969, 44.103769)",Pennington
6,E85,Evergreen FS Farmtown,Bloomington,IL,61704,40.453057,-88.96696,5564,False,"(-88.96696, 40.453057)",McLean
7,E85,Kwik Trip #334,Mankato,MN,56001,44.187909999999995,-94.012676,6219,False,"(-94.012676, 44.187909999999995)",Blue Earth
8,E85,Kwik Trip #382,Rochester,MN,55901,44.066369,-92.50330699999999,7102,False,"(-92.50330699999999, 44.066369)",Olmsted
9,E85,Phillips 66 - Sandy's,Rockford,IL,61109,42.223132,-89.027541,7115,False,"(-89.027541, 42.223132)",Winnebago
10,E85,Bobby & Steve's Mobil,Minneapolis,MN,55415,44.974073,-93.251026,7116,False,"(-93.251026, 44.974073)",Hennepin
11,E85,Conoco - Convenient Mart,Jefferson City,MO,65101,38.549973,-92.149117,13039,True,"(-92.149117, 38.549973)",Cole
12,E85,Petro Serve USA - Farmers Union Oil Co,Bismarck,ND,58501,46.823993,-100.774849,13049,True,"(-100.774849, 46.823993)",Burleigh
13,E85,Bobby & Steve's Mobil,Columbia Heights,MN,55421,45.036651,-93.246789,16239,False,"(-93.246789, 45.036651)",Anoka
14,E85,Holiday Stationstore #73,Bloomington,MN,55420,44.851239,-93.287848,16241,False,"(-93.287848, 44.851239)",Hennepin
15,E85,Jerry's U-Save Conoco,Morris,MN,56267,45.325268,-95.580093,18964,False,"(-95.580093, 45.325268)",Swift
16,E85,Cenex - Glacial Plains Co-op,Benson,MN,56215,45.314149,-95.597034,18967,True,"(-95.597034, 45.314149)",Swift
17,E85,Kwik Trip #445,Austin,MN,55912,43.678937,-92.980113,18971,False,"(-92.980113, 43.678937)",Mower
18,E85,Holiday Stationstore #259,Coon Rapids,MN,55448,45.152809999999995,-93.27225899999999,18972,False,"(-93.27225899999999, 45.152809999999995)",Anoka
19,E85,Holiday Stationstore #292,Brooklyn Center,MN,55430,45.074958,-93.28788399999999,18976,False,"(-93.28788399999999, 45.074958)",Hennepin
20,E85,Holiday Stationstore #4,St. Paul,MN,55106,44.962858000000004,-93.03913,18980,False,"(-93.03913, 44.962858000000004)",Ramsey
21,E85,Holiday Stationstore #43,St. Paul,MN,55104,44.95859,-93.166635,18982,False,"(-93.166635, 44.95859)",Ramsey
22,E85,Holiday Stationstore #12,Shorewood,MN,55331,44.907799,-93.53193900000001,18983,False,"(-93.53193900000001, 44.907799)",Hennepin
23,E85,Holiday Stationstore #83,Shakopee,MN,55379,44.798999,-93.521407,18985,False,"(-93.521407, 44.798999)",Scott
24,E85,Holiday Stationstore #245,Bloomington,MN,55437,44.807342999999996,-93.351905,18986,False,"(-93.351905, 44.807342999999996)",Hennepin
25,E85,Holiday Stationstore #247,Eagan,MN,55122,44.826776,-93.16811899999999,18987,False,"(-93.16811899999999, 44.826776)",Dakota
26,E85,Kwik Trip #662,Eagan,MN,55121,44.843646,-93.123553,18988,False,"(-93.123553, 44.843646)",Dakota
27,E85,Holiday Stationstore Mega Stop #3552,Lakeville,MN,55044,44.643244,-93.289764,18989,False,"(-93.289764, 44.643244)",Dakota
28,E85,Cenex - Belgrade Co-op,Belgrade,MN,56312,45.452715000000005,-95.004701,19150,True,"(-95.004701, 45.452715000000005)",Stearns
29,E85,BP - Expressway,Luverne,MN,56156,43.640938,-96.213763,19153,True,"(-96.213763, 43.640938)",Rock
30,E85,Cenex - Farmers Co-op Elevator,Buffalo Lake,MN,55314,44.737557,-94.622302,20745,False,"(-94.622302, 44.737557)",Renville
31,E85,Cenex - Central Counties Co-op,Litchfield,MN,55355,45.121590999999995,-94.503642,20748,False,"(-94.503642, 45.121590999999995)",Meeker
32,E85,Citgo,Chicago,IL,60613,41.956159,-87.663596,20844,False,"(-87.663596, 41.956159)",Cook
33,E85,Kean Brothers Oil Co,Chicago,IL,60655,41.691997,-87.687613,20845,False,"(-87.687613, 41.691997)",Cook
34,E85,Cenex - Meadowland,Wabasso,MN,56293,44.39915,-95.258619,20867,True,"(-95.258619, 44.39915)",Redwood
35,E85,Cenex - Freeborn County Co-op,Albert Lea,MN,56007,43.649515,-93.36582299999999,20868,True,"(-93.36582299999999, 43.649515)",Freeborn
36,E85,Sinclair,Denver,CO,80209,39.711518,-104.987981,20899,False,"(-104.987981, 39.711518)",Denver
37,E85,Cenex - Farmers Co-op Oil Co,Sacred Heart,MN,56285,44.787403000000005,-95.341421,20986,True,"(-95.341421, 44.787403000000005)",Renville
38,E85,Cenex - Olivia,Olivia,MN,56277,44.776707,-94.994495,20987,True,"(-94.994495, 44.776707)",Renville
39,E85,Cenex C-Store,Granite Falls,MN,56241,44.806338000000004,-95.54527,20994,True,"(-95.54527, 44.806338000000004)",Yellow Medicine
40,E85,Cenex Convenience Store,Glenwood,MN,56334,45.646833,-95.37212199999999,21090,True,"(-95.37212199999999, 45.646833)",Pope
41,E85,Fort Meade Auto Center,Laurel,MD,20724,39.091377,-76.774898,21290,True,"(-76.774898, 39.091377)",Anne Arundel
42,E85,Cenex - Ag Plus Co-op,Minneota,MN,56264,44.558104,-95.985501,21444,True,"(-95.985501, 44.558104)",Lyon
43,E85,AgPlus Cenex,Marshall,MN,56258,44.442479999999996,-95.795705,21445,False,"(-95.795705, 44.442479999999996)",Lyon
44,E85,Cenex - Cottonwood Co-op Oil Co,Cottonwood,MN,56229,44.609778999999996,-95.671563,21446,True,"(-95.671563, 44.609778999999996)",Lyon
45,E85,Montgomery County Government - Gaithersburg Highway Fuel Site,Derwood,MD,20855,39.132781,-77.172278,21735,False,"(-77.172278, 39.132781)",Montgomery
46,E85,Acorn Petroleum,Pueblo,CO,81006,38.274654999999996,-104.496219,21741,False,"(-104.496219, 38.274654999999996)",Pueblo
47,E85,Breck Superpumper,Breckenridge,MN,56520,46.261969,-96.58752,21765,False,"(-96.58752, 46.261969)",Wilkin
48,E85,Walt's 66 Carwash,Willmar,MN,56201,45.111290000000004,-95.043137,21766,False,"(-95.043137, 45.111290000000004)",Kandiyohi
49,E85,Tobies Marathon,Hinckley,MN,55037,46.010739,-92.930058,21965,False,"(-92.930058, 46.010739)",Pine
50,E85,Country Corner Cenex,Graceville,MN,56240,45.571633,-96.431225,21976,True,"(-96.431225, 45.571633)",Big Stone
51,E85,Holiday Stationstore #335,Minneapolis,MN,55413,45.002254,-93.209326,21978,False,"(-93.209326, 45.002254)",Hennepin
52,E85,Cenex - Farmers Co-op Oil Co,Clara City,MN,56222,44.948469,-95.37276700000001,21993,True,"(-95.37276700000001, 44.948469)",Chippewa
53,E85,Country Pride Services,Windom,MN,56101,43.85564785,-95.11466968,21994,False,"(-95.11466968, 43.85564785)",Cottonwood
54,E85,Acorn Petroleum,Brush,CO,80723,40.2665,-103.621179,21996,False,"(-103.621179, 40.2665)",Morgan
55,E85,Pearson Fuels Depot,San Diego,CA,92105,32.754335,-117.107501,22617,False,"(-117.107501, 32.754335)",San Diego
56,E85,Kwik Shop #728,Maize,KS,67101,37.780218,-97.46252700000001,22620,False,"(-97.46252700000001, 37.780218)",Sedgwick
57,E85,Glencoe Co-op Association,Glencoe,MN,55336,44.768858,-94.157543,23311,True,"(-94.157543, 44.768858)",McLeod
58,E85,Holiday Stationstore #333,Lakeville,MN,55044,44.71696604,-93.21326579,23804,False,"(-93.21326579, 44.71696604)",Dakota
59,E85,West Park Travel Center,Huron,SD,57350,44.37030256,-98.25412687,23862,False,"(-98.25412687, 44.37030256)",Beadle
60,E85,BP - Becker's,Dwight,IL,60420,41.112992,-88.412481,24807,False,"(-88.412481, 41.112992)",Grundy
61,E85,Speedway #4419,St. Paul,MN,55105,44.940304,-93.13937800000001,25165,False,"(-93.13937800000001, 44.940304)",Ramsey
62,E85,Cenex - Freeborn County Co-op,Alden,MN,56009,43.664862,-93.579499,25461,True,"(-93.579499, 43.664862)",Freeborn
63,E85,Cenex General Store,Barnesville,MN,56514,46.659153,-96.420357,25462,False,"(-96.420357, 46.659153)",Clay
64,E85,212 One-Stop - Cenex,Danube,MN,56230,44.788644,-95.097083,25463,True,"(-95.097083, 44.788644)",Renville
65,E85,Cenex - Farmers Co-op Oil Co,Redwood Falls,MN,56283,44.541392,-95.090323,25465,False,"(-95.090323, 44.541392)",Redwood
66,E85,Casey's General Store,St. James,MN,56081,43.98108,-94.626508,25467,False,"(-94.626508, 43.98108)",Watonwan
67,E85,Tri-County Co-op Oil,Wheaton,MN,56296,45.80284,-96.4903,25468,True,"(-96.4903, 45.80284)",Traverse
68,E85,Season's Market - Holiday Stationstore #3535,Woodbury,MN,55125,44.93714,-92.932539,25469,False,"(-92.932539, 44.93714)",Washington
69,E85,Cenex - Cooperative Energy Co,Worthington,MN,56187,43.635546000000005,-95.59265699999999,25470,True,"(-95.59265699999999, 43.635546000000005)",Nobles
70,E85,Amigo Mart,Santa Fe,NM,87505,35.672836,-105.962093,25687,False,"(-105.962093, 35.672836)",Santa Fe
71,E85,Cenex - Consumers Co-op Oil Co,Clarkfield,MN,56223,44.791047999999996,-95.80823199999999,25977,False,"(-95.80823199999999, 44.791047999999996)",Yellow Medicine
72,E85,Stop-N-Go,Madison,WI,53711,43.046690999999996,-89.487121,26017,False,"(-89.487121, 43.046690999999996)",Dane
73,E85,First Co-op Association,Galva,IA,51020,42.477509999999995,-95.415962,26070,True,"(-95.415962, 42.477509999999995)",Ida
74,E85,Stinker Store #23,Boise,ID,83702,43.621472999999995,-116.21933899999999,26153,False,"(-116.21933899999999, 43.621472999999995)",Ada
75,E85,Break Time Convenience Store #3061,Marshall,MO,65340,39.1083276,-93.213185,26270,True,"(-93.213185, 39.1083276)",Saline
76,E85,Mobil On the Run,St. Charles,MO,63301,38.771119,-90.493562,26459,False,"(-90.493562, 38.771119)",St. Charles
77,E85,Anderson's,Spencer,IA,51301,43.144387,-95.151126,26519,True,"(-95.151126, 43.144387)",Clay
78,E85,Spinx #121,Greer,SC,29650,34.873697,-82.224577,26598,False,"(-82.224577, 34.873697)",Spartanburg
79,E85,Spinx #138,Greenville,SC,29605,34.788922,-82.416499,26599,False,"(-82.416499, 34.788922)",Greenville
80,E85,Casey's General Store,Hinton,IA,51024,42.627618,-96.291953,26660,True,"(-96.291953, 42.627618)",Plymouth
81,E85,Co-op Gas & Oil,Sioux Center,IA,51250,43.078307,-96.17629699999999,26665,True,"(-96.17629699999999, 43.078307)",Sioux
82,E85,Qik-n-EZ #62,Bloomington,IL,61704,40.458467999999996,-88.970711,26666,False,"(-88.970711, 40.458467999999996)",McLean
83,E85,Cenex - Freeborn County Co-op,Austin,MN,55912,43.668333000000004,-92.86850600000001,26667,True,"(-92.86850600000001, 43.668333000000004)",Mower
84,E85,Cenex - Ashby Equity Association,Ashby,MN,56309,46.09328,-95.8113,26668,True,"(-95.8113, 46.09328)",Grant
85,E85,Fuel 24,Taylorville,IL,62568,39.561728,-89.306125,26716,False,"(-89.306125, 39.561728)",Christian
86,E85,Qik-n-EZ #50,Springfield,IL,62702,39.839128,-89.633696,26757,False,"(-89.633696, 39.839128)",Sangamon
87,E85,Holiday Stationstore #414,West Fargo,ND,58078,46.862518,-96.879627,26841,False,"(-96.879627, 46.862518)",Cass
88,E85,Petro Serve USA - Farmers Union Oil Co,Fargo,ND,58103,46.876049,-96.844817,26842,True,"(-96.844817, 46.876049)",Cass
89,E85,Aurora Co-op - Service Center,Aurora,NE,68818,40.868195,-98.000376,26845,True,"(-98.000376, 40.868195)",Hamilton
90,E85,BP - Brookings,Brookings,SD,57006,44.310603,-96.763221,26850,True,"(-96.763221, 44.310603)",Brookings
91,E85,C-Express,Aberdeen,SD,57401,45.459416999999995,-98.455047,26851,True,"(-98.455047, 45.459416999999995)",Brown
92,E85,Mellette Travel Plaza,Mellette,SD,57461,45.1573,-98.43189699999999,26853,False,"(-98.43189699999999, 45.1573)",Spink
93,E85,Qik-n-EZ #53,Shelbyville,IL,62565,39.412428000000006,-88.806851,26865,False,"(-88.806851, 39.412428000000006)",Shelby
94,E85,Cenex Ampride - W&H Co-op,Humboldt,IA,50548,42.732541999999995,-94.227487,26978,True,"(-94.227487, 42.732541999999995)",Humboldt
95,E85,Road Ranger #237,Lombard,IL,60148,41.860475,-87.994817,27010,False,"(-87.994817, 41.860475)",DuPage
96,E85,Get N Go #2,Sioux Falls,SD,57104,43.544311,-96.74718399999999,27341,False,"(-96.74718399999999, 43.544311)",Minnehaha
97,E85,Get N Go #5,Sioux Falls,SD,57104,43.540539,-96.711735,27342,False,"(-96.711735, 43.540539)",Minnehaha
98,E85,Get N Go #12,Sioux Falls,SD,57108,43.500962,-96.708286,27344,False,"(-96.708286, 43.500962)",Minnehaha
99,E85,Get N Go #14,Sioux Falls,SD,57108,43.499307,-96.770227,27345,False,"(-96.770227, 43.499307)",Lincoln
100,E85,Get N Go #15,Sioux Falls,SD,57106,43.514540000000004,-96.81021,27346,False,"(-96.81021, 43.514540000000004)",Minnehaha
101,E85,Get N Go #16,Sioux Falls,SD,57106,43.524515,-96.774568,27347,False,"(-96.774568, 43.524515)",Minnehaha
102,E85,Phillips 66 - Apollo Mart,Bartonville,IL,61607,40.663940000000004,-89.679796,27348,False,"(-89.679796, 40.663940000000004)",Peoria
103,E85,MFA Oil Petro-Card 24,Centerville,IA,52544,40.720146,-92.867885,27349,False,"(-92.867885, 40.720146)",Appanoose
104,E85,Co-op Energy,Lake Park,IA,51347,43.450528999999996,-95.323911,27351,False,"(-95.323911, 43.450528999999996)",Dickinson
105,E85,Albion Knapp Mart,Albion,IL,62806,38.378522,-88.378522,27352,False,"(-88.378522, 38.378522)",Wayne
106,E85,Central City Knapp Mart,Centralia,IL,62801,38.547507,-89.130122,27354,False,"(-89.130122, 38.547507)",Marion
107,E85,Citgo - Cisne Knapp Mart,Cisne,IL,62823,38.515575,-88.434887,27355,True,"(-88.434887, 38.515575)",Wayne
108,E85,Knapp Mart - Clay City,Clay City,IL,62824,38.680794,-88.3541,27356,False,"(-88.3541, 38.680794)",Clay
109,E85,Pacific Pride - Morgan Distributing,Decatur,IL,62526,39.881124,-88.92349399999999,27357,False,"(-88.92349399999999, 39.881124)",Macon
110,E85,Cenex - Ampride C-Store,Ainsworth,NE,69210,42.549595000000004,-99.857214,27364,False,"(-99.857214, 42.549595000000004)",Brown
111,E85,Cenex - Farmers Union Supply Co,Beatrice,NE,68310,40.282424,-96.747265,27366,False,"(-96.747265, 40.282424)",Gage
112,E85,Phillips 66 - U-Stop,Lincoln,NE,68528,40.814276,-96.720691,27372,False,"(-96.720691, 40.814276)",Lancaster
113,E85,Airport Travel Center - Cenex,Aberdeen,SD,57401,45.459039000000004,-98.4244865,27379,False,"(-98.4244865, 45.459039000000004)",Brown
114,E85,DJ's Travel Center,Huron,SD,57350,44.371888,-98.175122,27382,False,"(-98.175122, 44.371888)",Beadle
115,E85,Cowboy Country Store,Pierre,SD,57501,44.37805,-100.31604200000001,27384,False,"(-100.31604200000001, 44.37805)",Hughes
116,E85,Canyon Lake Gas & Auto,Rapid City,SD,57702,44.066967,-103.285279,27385,True,"(-103.285279, 44.066967)",Pennington
117,E85,Appel's Quick Stop,Redfield,SD,57469,44.87543,-98.519856,27386,True,"(-98.519856, 44.87543)",Spink
118,E85,Break Time Convenience Store #3090,St. Joseph,MO,64506,39.769746999999995,-94.796717,27388,False,"(-94.796717, 39.769746999999995)",Buchanan
119,E85,Ag Plus Co-op,Canby,MN,56220,44.719282,-96.262962,27391,True,"(-96.262962, 44.719282)",Yellow Medicine
120,E85,Ampride Cenex - Crookston Fuel Oil,Crookston,MN,56716,47.766717,-96.628672,27395,True,"(-96.628672, 47.766717)",Polk
121,E85,Holiday Stationstore #3548,East Grand Forks,MN,56721,47.935106,-97.01938100000001,27396,False,"(-97.01938100000001, 47.935106)",Polk
122,E85,Hutchinson Co-op,Hutchinson,MN,55350,44.894193,-94.390271,27399,True,"(-94.390271, 44.894193)",McLeod
123,E85,Cenex - Paynesville Farmers Union Co-op Oil,Paynesville,MN,56362,45.380755,-94.708115,27404,True,"(-94.708115, 45.380755)",Stearns
124,E85,Perham Oasis,Perham,MN,56573,46.579101,-95.576231,27405,True,"(-95.576231, 46.579101)",Otter Tail
125,E85,MFA Oil Petro-Card 24,Moberly,MO,65270,39.432453,-92.4537,27416,False,"(-92.4537, 39.432453)",Randolph
126,E85,Qik-n-EZ #72,Normal,IL,61761,40.530365,-88.996595,27427,False,"(-88.996595, 40.530365)",McLean
127,E85,Qik-n-EZ #52,Pana,IL,62557,39.386204,-89.081528,27428,True,"(-89.081528, 39.386204)",Christian
128,E85,Fast Stop Fuel 24 - Princeton Gas,Princeton,IL,61356,41.382222999999996,-89.465298,27429,True,"(-89.465298, 41.382222999999996)",Bureau
129,E85,Salem Knapp Mart,Salem,IL,62881,38.623436,-88.945373,27431,True,"(-88.945373, 38.623436)",Marion
130,E85,Qik-n-EZ #55,Springfield,IL,62703,39.757093,-89.640412,27432,True,"(-89.640412, 39.757093)",Sangamon
131,E85,Qik-n-EZ #58,Springfield,IL,62704,39.800090999999995,-89.686464,27433,False,"(-89.686464, 39.800090999999995)",Sangamon
132,E85,Qik-n-EZ #61,Springfield,IL,62712,39.713243,-89.63798100000001,27434,False,"(-89.63798100000001, 39.713243)",Sangamon
133,E85,Cenex - Farmers Co-op Oil,Belview,MN,56214,44.605247,-95.329839,27442,True,"(-95.329839, 44.605247)",Redwood
134,E85,Roc One Stop,Harrisburg,IL,62946,37.741599,-88.530337,27445,False,"(-88.530337, 37.741599)",Saline
135,E85,Southern FS,Harrisburg,IL,62946,37.723427,-88.540554,27446,False,"(-88.540554, 37.723427)",Saline
136,E85,Lena Cenex at Noller's Food Pride - Sullivan's,Lena,IL,61048,42.371425,-89.82858900000001,27447,False,"(-89.82858900000001, 42.371425)",Stephenson
137,E85,Central Farmers Co-op,Salem,SD,57058,43.723819,-97.38934300000001,27574,True,"(-97.38934300000001, 43.723819)",McCook
138,E85,Citgo - Metropolis Knapp Mart,Metropolis,IL,62960,37.145598,-88.71731700000001,27582,False,"(-88.71731700000001, 37.145598)",Massac
139,E85,Nashville Knapp Mart - Citgo,Nashville,IL,62263,38.375797999999996,-89.371532,27583,False,"(-89.371532, 38.375797999999996)",Washington
140,E85,Citgo - Stewardson Knapp Mart,Stewardson,IL,62463,39.263708,-88.619175,27584,False,"(-88.619175, 39.263708)",Shelby
141,E85,Cenex,Detroit Lakes,MN,56501,46.825677,-95.831497,27589,False,"(-95.831497, 46.825677)",Becker
142,E85,Kwik Trip #443,Farmington,MN,55024,44.684312,-93.17615699999999,27590,False,"(-93.17615699999999, 44.684312)",Dakota
143,E85,Cenex - First Co-op Association,Jackson,MN,56143,43.628046999999995,-94.979777,27596,False,"(-94.979777, 43.628046999999995)",Jackson
144,E85,Kwik Trip #435,Owatonna,MN,55060,44.095886,-93.253784,27599,False,"(-93.253784, 44.095886)",Steele
145,E85,Sapp Bros Travel Center,Peru,IL,61354,41.366352,-89.15110200000001,27677,False,"(-89.15110200000001, 41.366352)",LaSalle
146,E85,Holiday Stationstore #306,Blaine,MN,55014,45.157352,-93.164039,27846,True,"(-93.164039, 45.157352)",Anoka
147,E85,Cenex - Lakefield Farmers Elevator,Lakefield,MN,56150,43.67505,-95.172187,27848,False,"(-95.172187, 43.67505)",Jackson
148,E85,Kwik Trip #438,Rochester,MN,55902,44.022175,-92.495979,27849,False,"(-92.495979, 44.022175)",Olmsted
149,E85,SeQuential Biofuels,Eugene,OR,97405,44.018404,-123.026223,27853,False,"(-123.026223, 44.018404)",Lane
150,E85,Martin's IGA - Midtown Fuels,Effingham,IL,62401,39.121525,-88.548013,27983,False,"(-88.548013, 39.121525)",Effingham
151,E85,Petersen Oil & Propane,Greenville,MI,48838,43.201365,-85.254098,27984,True,"(-85.254098, 43.201365)",Montcalm
152,E85,MFA Oil Petro-Card 24,Bernie,MO,63822,36.684336,-89.967056,27987,False,"(-89.967056, 36.684336)",Stoddard
153,E85,Cenex - Petro Serve USA #65,Casselton,ND,58012,46.899404,-97.212563,27989,True,"(-97.212563, 46.899404)",Cass
154,E85,Cenex - Petro Serve USA #87,Fargo,ND,58102,46.914777,-96.78690999999999,27990,True,"(-96.78690999999999, 46.914777)",Cass
155,E85,Spinx #130,Greenville,SC,29607,34.820121,-82.279666,27993,False,"(-82.279666, 34.820121)",Greenville
156,E85,Spinx #149,Columbia,SC,29206,34.042116,-80.939041,27999,False,"(-80.939041, 34.042116)",Richland
157,E85,Spinx #166,Greer,SC,29650,34.948657,-82.22520899999999,28000,False,"(-82.22520899999999, 34.948657)",Greenville
158,E85,Express Fuel Center,Benton,MO,63736,37.086162,-89.531988,28115,False,"(-89.531988, 37.086162)",Scott
159,E85,Donnelly Co-op,Donnelly,MN,56235,45.690934000000006,-96.012578,28202,True,"(-96.012578, 45.690934000000006)",Stevens
160,E85,Cenex - Community Co-op Oil Co,Faribault,MN,55021,44.29054,-93.26884,28203,True,"(-93.26884, 44.29054)",Rice
161,E85,Spinx #178,Travelers Rest,SC,29690,34.979913,-82.425596,28213,False,"(-82.425596, 34.979913)",Greenville
162,E85,Cork N Bottle,Yankton,SD,57078,42.88399457,-97.39667197,28217,False,"(-97.39667197, 42.88399457)",Yankton
163,E85,Joe's Junction #8 - Phillips 66,Trafalgar,IN,46181,39.41624960000001,-86.1581345,28220,True,"(-86.1581345, 39.41624960000001)",Johnson
164,E85,Phillips 66,Fort Wayne,IN,46805,41.097279,-85.098212,28224,False,"(-85.098212, 41.097279)",Allen
165,E85,Speedway,Waite Park,MN,56387,45.554057,-94.23602,28289,False,"(-94.23602, 45.554057)",Stearns
166,E85,Panhandle Co-op - Plaza Cenex,Scottsbluff,NE,69361,41.85540632,-103.6699501,28295,False,"(-103.6699501, 41.85540632)",Scotts Bluff
167,E85,Community Co-op Oil Co - Cenex,Lake Park,MN,56554,46.87636065,-96.10022888,28299,False,"(-96.10022888, 46.87636065)",Becker
168,E85,The Hometown Express,Geneseo,IL,61254,41.4479804,-90.16053570000001,28301,False,"(-90.16053570000001, 41.4479804)",Henry
169,E85,Speedway #1417,Oswego,IL,60543,41.687678999999996,-88.338486,28307,False,"(-88.338486, 41.687678999999996)",Kendall
170,E85,Shell - Jiffi Stop #16,Quincy,IL,62301,39.948277000000004,-91.378235,28310,False,"(-91.378235, 39.948277000000004)",Adams
171,E85,Speedway #1411,Romeoville,IL,60490,41.653589000000004,-88.126517,28311,False,"(-88.126517, 41.653589000000004)",Will
172,E85,Cenex Xtramile - Lenny's,Virginia,IL,62691,39.954339000000004,-90.209919,28312,False,"(-90.209919, 39.954339000000004)",Cass
173,E85,Citgo - Bittersweet Bell-Mart,Mishawaka,IN,46545,41.685464,-86.10929200000001,28317,False,"(-86.10929200000001, 41.685464)",St. Joseph
174,E85,BP - Amoco Food Shop,Benson,MN,56215,45.310269,-95.603799,28323,False,"(-95.603799, 45.310269)",Swift
175,E85,Farmers Co-op Oil Co,Echo,MN,56237,44.616776,-95.418144,28326,False,"(-95.418144, 44.616776)",Yellow Medicine
176,E85,Cenex - Pro Co-op,Pocahontas,IA,50574,42.73288,-94.669241,28327,False,"(-94.669241, 42.73288)",Pocahontas
177,E85,Farmers Co-op Oil Co,Elbow Lake,MN,56531,45.989979,-95.97574399999999,28330,True,"(-95.97574399999999, 45.989979)",Grant
178,E85,Hancock Co-op,Hancock,MN,56244,45.497892,-95.795363,28335,False,"(-95.795363, 45.497892)",Stevens
179,E85,Kum & Go #4020,Ankeny,IA,50023,41.702422999999996,-93.62657,28337,True,"(-93.62657, 41.702422999999996)",Polk
180,E85,Cenex Ampride - Fort Dodge,Fort Dodge,IA,50501,42.500834000000005,-94.148353,28338,True,"(-94.148353, 42.500834000000005)",Webster
181,E85,Linn Co-op Oil Co,Marion,IA,52302,42.030244,-91.572888,28340,False,"(-91.572888, 42.030244)",Linn
182,E85,Five Star Co-op,New Hampton,IA,50659,43.07592,-92.318798,28342,False,"(-92.318798, 43.07592)",Chickasaw
183,E85,Fast Stop Express - Agriland FS,Oskaloosa,IA,52577,41.280273,-92.62091,28343,False,"(-92.62091, 41.280273)",Mahaska
184,E85,Qik-n-EZ #57,Jacksonville,IL,62650,39.691765000000004,-90.229191,28423,True,"(-90.229191, 39.691765000000004)",Morgan
185,E85,JM Reynolds Oil Co,Wabash,IN,46992,40.795572,-85.81810899999999,28527,False,"(-85.81810899999999, 40.795572)",Wabash
186,E85,BC's Truck Plaza Ampride C-Store,Denison,IA,51442,42.023854,-95.371344,28633,False,"(-95.371344, 42.023854)",Crawford
187,E85,Riverside Sinclair,Estherville,IA,51334,43.401195,-94.842552,28634,True,"(-94.842552, 43.401195)",Emmet
188,E85,Anderson's,Milford,IA,51351,43.333366,-95.149953,28635,True,"(-95.149953, 43.333366)",Dickinson
189,E85,Hy-Vee,West Des Moines,IA,50265,41.559763000000004,-93.773744,28636,True,"(-93.773744, 41.559763000000004)",Polk
190,E85,Thorntons #125,Aurora,IL,60504,41.741088,-88.246494,28637,False,"(-88.246494, 41.741088)",DuPage
191,E85,Road Ranger,Rockford,IL,61108,42.238544,-89.033516,28641,False,"(-89.033516, 42.238544)",Winnebago
192,E85,South Central FS,Vandalia,IL,62471,38.978066999999996,-89.115262,28642,False,"(-89.115262, 38.978066999999996)",Fayette
193,E85,Max Fuel #6,Hopkinsville,KY,42240,36.853377,-87.48893000000001,28651,False,"(-87.48893000000001, 36.853377)",Christian
194,E85,Tesoro - Good Oil Co,LaMoure,ND,58458,46.355692,-98.304183,28654,False,"(-98.304183, 46.355692)",LaMoure
195,E85,Marathon Pit Stop,Antwerp,OH,45813,41.180833,-84.742983,28659,False,"(-84.742983, 41.180833)",Paulding
196,E85,Marathon,St. Marys,OH,45885,40.541745,-84.389351,28661,False,"(-84.389351, 40.541745)",Auglaize
197,E85,Badger State Ethanol Smart Station,Monroe,WI,53566,42.594628,-89.662435,28667,True,"(-89.662435, 42.594628)",Green
198,E85,Kum & Go #302,Clear Lake,IA,50428,43.132971000000005,-93.353189,28765,True,"(-93.353189, 43.132971000000005)",Cerro Gordo
199,E85,Cenex - Ampride,Eagle Grove,IA,50533,42.665673999999996,-93.904612,28766,False,"(-93.904612, 42.665673999999996)",Wright
200,E85,Speedway #1419,Homer Glen,IL,60491,41.614843,-87.931122,28770,False,"(-87.931122, 41.614843)",Will
201,E85,Piatt Service Co,Monticello,IL,61856,40.023427000000005,-88.575339,28773,True,"(-88.575339, 40.023427000000005)",Piatt
202,E85,FS Fast Stop Express,Silvis,IL,61282,41.510946000000004,-90.406297,28776,False,"(-90.406297, 41.510946000000004)",Rock Island
203,E85,Cenex C-Store,Raymond,MN,56282,45.015205,-95.239471,28790,False,"(-95.239471, 45.015205)",Kandiyohi
204,E85,Chuck Spaeth Ford,Sleepy Eye,MN,56085,44.288553,-94.726477,28791,False,"(-94.726477, 44.288553)",Brown
205,E85,Christensen Oil Co,Orem,UT,84058,40.306752,-111.731141,28795,False,"(-111.731141, 40.306752)",Utah
